sales_key,customer_key,product_key,date_key,load_date,quantity,gross_revenue,returns_amount,net_revenue
c16f90c1386d,4f978b56d50b,999481f026b2,2021-05-10,2021-05-10,24,4613.13,0.0,4613.13
e9b512f0f662,28322c0d1d6c,dc9a120bf6dc,2021-11-21,2021-11-21,42,16102.83,0.0,16102.83
6e326afb4da5,30f44b6cd009,a5c6a1018b87,2023-11-26,2023-11-26,41,5006.18,0.0,5006.18
adc1f70d1eac,83add15c6b8f,e5b0897fe847,2022-02-20,2022-02-20,24,16180.66,0.0,16180.66
aa71a257f746,9e9aee42f487,1f25906ddfd2,2020-01-03,2020-01-03,16,10190.35,0.0,10190.35
e8f77fd8cf93,80c9ab92337c,8b52d6236c09,2021-09-17,2021-09-17,16,9405.82,0.0,9405.82
31a76a10e029,93546766971b,0368fe938df0,2022-01-26,2022-01-26,41,13340.85,0.0,13340.85
4742325526b5,d947432308b5,c5de84a42dc7,2020-04-30,2020-04-30,8,462.87,0.0,462.87
653ad3ef1bab,aa3e31d5ef9c,49ba8e93926a,2024-10-30,2024-10-30,15,10112.3,819.1,9293.2
35c9ee7b6334,93546766971b,2229196545d7,2020-10-26,2020-10-26,37,18535.07,0.0,18535.07
78a6e747b1e4,638839993d7d,6f0e79b42d19,2023-06-13,2023-06-13,5,2057.48,232.5,1824.98
8457122dc8a4,6698d3a3bab7,ae0c1ea10474,2024-05-16,2024-05-16,5,2860.95,0.0,2860.95
fc41a6c866d3,8426030cf787,2c14f3f7e531,2020-10-24,2020-10-24,17,6148.36,0.0,6148.36
a1fa96311e32,dc07c5045258,e953e0378689,2020-07-17,2020-07-17,46,11120.37,0.0,11120.37
ff6767f397ff,5b8fede42210,71421cc4a202,2020-07-30,2020-07-30,2,824.86,0.0,824.86
83d0b3d7e4cf,31ab864d6918,726cea0fee93,2020-12-02,2020-12-02,10,6417.49,0.0,6417.49
38abe4b31990,a56feadbf2e4,0dd77115c4f3,2021-09-27,2021-09-27,45,10921.41,0.0,10921.41
3e14056cb133,a8f1f397cd53,1a4342d78389,2023-10-19,2023-10-19,4,299.28,0.0,299.28
46e84128ddb3,327b8bfc1bce,459ae78ee6d3,2022-08-01,2022-08-01,13,5307.55,0.0,5307.55
9c85a093c89d,18046e4c2e4b,32ca003f13d5,2021-05-13,2021-05-13,28,14124.86,0.0,14124.86
1dcb010b7a9b,5fb8a00609f6,6e3433aaf26b,2024-10-30,2024-10-30,48,10768.8,0.0,10768.8
927bf0753b04,b78b5082223f,5ac038e72743,2020-07-12,2020-07-12,13,4869.86,0.0,4869.86
405a3ada16ea,1fd6a794f6c0,18d5ef5bc982,2024-04-28,2024-04-28,41,23686.59,3102.94,20583.65
3659d7f8d2fa,3150cff27a5a,8a0b6d17b12e,2023-07-11,2023-07-11,16,5867.74,0.0,5867.74
30c23aa202a9,da3412d15174,ace6f1af0777,2021-07-19,2021-07-19,47,38953.48,0.0,38953.48
89512bacee00,7b2dd70078e9,48dda018cffc,2024-04-23,2024-04-23,3,647.98,53.13,594.85
611f4bc122d9,6c1945ef56f5,8d4b91272e30,2022-04-01,2022-04-01,21,3738.75,523.43,3215.32
4c5261a97130,dd60070ae6d7,6b95c48aaa47,2022-09-25,2022-09-25,48,20997.17,0.0,20997.17
d0b3c2c6c435,9223971c8f8d,d7f53e733ed8,2023-06-10,2023-06-10,15,4285.54,0.0,4285.54
086c330a1870,cebcfecb281d,46247c4d886d,2021-07-27,2021-07-27,49,24377.95,0.0,24377.95
39d9464bf1a6,9223971c8f8d,a28f10595545,2023-09-04,2023-09-04,14,3885.35,77.71,3807.64
a98883f5284d,cd29770f7454,0020bcef733a,2023-10-26,2023-10-26,1,365.03,0.0,365.03
a7556cba04cb,f280b3fd3f85,43732b545005,2024-05-08,2024-05-08,37,13998.44,0.0,13998.44
cb5bcf8fc974,9f931bb14d80,e5b0897fe847,2022-02-03,2022-02-03,12,10881.37,0.0,10881.37
78a44fe239b7,31305889fba7,db501eba2370,2020-02-08,2020-02-08,1,489.66,0.0,489.66
0b43ea67904c,0da75bb5ddbd,0368fe938df0,2021-10-26,2021-10-26,11,4566.0,543.35,4022.65
5d02c45783f3,748cde6bb286,e5b0897fe847,2023-09-26,2023-09-26,49,31088.57,0.0,31088.57
665de428935c,b37a59bea8e8,49ba8e93926a,2020-10-12,2020-10-12,8,6738.06,478.4,6259.66
bae1d90e0d07,412bfd3c4ef3,8e42f5b172db,2020-04-14,2020-04-14,49,47297.29,0.0,47297.29
944bda1ac8bc,96c7d03cc7cd,1338b20b0557,2020-12-05,2020-12-05,9,3449.81,0.0,3449.81
0733bc41f50a,70f9ff267988,1631ab9ec385,2021-07-22,2021-07-22,43,10562.24,0.0,10562.24
637b33dee3fa,2efbc894d09a,ff1611f630b9,2020-01-08,2020-01-08,23,8830.64,0.0,8830.64
ee3f9fc77d11,695aaa34caf1,0dd77115c4f3,2022-11-02,2022-11-02,5,1057.9,0.0,1057.9
7781f0a413f5,ae0cb1cc01cb,db501eba2370,2021-10-28,2021-10-28,30,10936.57,0.0,10936.57
68fac1f8e73b,5a93bd5e5e09,8e42f5b172db,2024-05-11,2024-05-11,37,29735.93,2230.19,27505.74
7e6d22614fbd,4f978b56d50b,46247c4d886d,2020-10-03,2020-10-03,42,21421.21,2656.23,18764.98
654fd8b0b499,9e9aee42f487,9dfb688e46f3,2024-06-16,2024-06-16,28,18449.84,0.0,18449.84
425b8153eba9,882f95ad3779,2229196545d7,2020-10-23,2020-10-23,5,1809.77,159.26,1650.51
fb645e73f85b,fc48f146d58b,79f6d802ad89,2023-01-22,2023-01-22,1,90.28,7.67,82.61
2f00ee4f3e9b,a8f1f397cd53,3b0e4cfdd3b3,2022-11-03,2022-11-03,35,17275.65,0.0,17275.65
f67bb7449e13,b04248444853,ace6f1af0777,2023-04-18,2023-04-18,26,17325.86,0.0,17325.86
b941183726a4,5465afdd9e84,779e6b2c55c8,2020-08-16,2020-08-16,50,-33734.96,0.0,33734.96
a3f6fbefb06b,c8cde9b01b61,459ae78ee6d3,2021-06-26,2021-06-26,8,2427.48,143.22,2284.26
7f3b1f5684a0,4ab024e0f841,6e3433aaf26b,2021-01-05,2021-01-05,28,6453.75,909.98,5543.77
ea84662abbb1,b0483f590615,3334cbbf5506,2023-09-05,2023-09-05,12,4711.27,593.62,4117.65
ab4fb9644bfa,b22e7b429c0a,726cea0fee93,2023-06-07,2023-06-07,16,10687.8,780.21,9907.59
7fd28e6d786b,fc06a1ad75ec,4394e0c1508d,2020-08-03,2020-08-03,19,6399.9,0.0,6399.9
7752de96c35a,5977c99d272d,2c14f3f7e531,2020-04-03,2020-04-03,31,10892.3,0.0,10892.3
ad7f10e7b6e7,18308e3d7a50,726cea0fee93,2024-08-12,2024-08-12,46,22803.76,0.0,22803.76
5cc258a5349b,8d77799ddc79,3da8eef4fef2,2022-10-28,2022-10-28,46,29100.63,0.0,29100.63
a7558fe2344d,dc07c5045258,2039b941ed19,2024-12-10,2024-12-10,43,40605.57,0.0,40605.57
60f09cdfc089,1304f8229458,ae0c1ea10474,2023-05-18,2023-05-18,33,22099.08,0.0,22099.08
2ac1e6fbed7e,90680587e01d,1a6d32022bb8,2024-03-18,2024-03-18,2,1126.42,117.15,1009.27
556a7833b255,6a086773a26c,3eb8c47695d0,2021-11-15,2021-11-15,48,3639.5,0.0,3639.5
0d6767edb737,92e3f2730357,76897cfa612c,2020-02-25,2020-02-25,17,11425.85,0.0,11425.85
02264d229506,4ec165e38cb3,79f6d802ad89,2023-02-22,2023-02-22,9,1124.32,0.0,1124.32
8f2209fe9d95,1b0c2d5d2f7c,d7f53e733ed8,2022-02-10,2022-02-10,40,8833.17,0.0,8833.17
edde64c1683e,d979cb42d1d3,c95958b24730,2021-10-28,2021-10-28,34,4432.53,0.0,4432.53
a9ccc2599971,7ae1ec8148d5,34d8515f8fff,2020-12-15,2020-12-15,4,1902.07,0.0,1902.07
e057ff842218,f280b3fd3f85,726cea0fee93,2020-02-27,2020-02-27,15,6750.25,0.0,6750.25
04ae26dad443,540f2386f45e,009da4c25139,2020-03-09,2020-03-09,47,13649.06,0.0,13649.06
54b16b7f0160,c5571432badd,78846e412796,2022-10-29,2022-10-29,27,17666.55,0.0,17666.55
73a883d4fb5e,e04354cb6e6c,791de21059e1,2021-05-04,2021-05-04,11,4026.86,0.0,4026.86
4ba2fd5347af,bbee4af2f7ad,9ddae13c6c7b,2023-10-30,2023-10-30,16,11411.4,0.0,11411.4
fc397ac91947,c1ae1f1bf1b4,e5b0897fe847,2022-09-04,2022-09-04,4,3794.33,0.0,3794.33
ec35c491213e,84be5dfe2fa4,8b52d6236c09,2022-09-23,2022-09-23,2,1099.44,0.0,1099.44
73e2f07a0e59,0d290c0a9d62,b4671d06768a,2021-06-14,2021-06-14,35,21001.07,0.0,21001.07
4f69d65943d0,ba50c5173401,7c1d13eeb983,2023-10-29,2024-01-06,47,1172.72,0.0,1172.72
4f7b143cda72,b72f5fbab92c,37c22120b588,2022-10-03,2022-10-03,40,9645.5,0.0,9645.5
cbf2f2f9d009,6bb517d44853,ecad9c574b3a,2021-12-18,2021-12-18,40,24031.41,0.0,24031.41
4ac76f96183c,25e941e73e75,0020bcef733a,2022-09-16,2022-09-16,25,9852.83,0.0,9852.83
e8701895c005,8426030cf787,2229196545d7,2020-07-12,2020-07-12,15,5671.52,0.0,5671.52
80af91d52ba4,459fa76a4b8d,3a56db8703f1,2021-08-01,2021-08-01,30,969.68,0.0,969.68
0300b8a7036a,9a48173fde3a,1a6d32022bb8,2022-04-03,2022-04-03,15,11363.38,0.0,11363.38
213fecb30d5b,36f83bdde63d,8d4b91272e30,2023-03-03,2023-05-11,33,7548.42,0.0,7548.42
b6096ceb4c51,8755cf5bd915,1338b20b0557,2020-01-09,2020-01-09,7,3089.72,0.0,3089.72
67f4867a72f2,5fb8a00609f6,f12aa4e8831a,2023-11-04,2023-11-04,27,-25567.79,0.0,25567.79
60ac9a94bf42,85a0e5ebc4c6,5da6f21ae473,2022-06-01,2022-06-01,47,8355.53,0.0,8355.53
cb41dda8e16f,eebe9293b847,dbd32c932e6d,2024-04-27,2024-04-27,23,-10600.54,0.0,10600.54
f8a6094c2baf,b22e7b429c0a,e932eb52f767,2024-06-02,2024-06-02,17,6846.67,0.0,6846.67
9f19a237d348,2973443ff039,a28f10595545,2022-09-06,2022-09-06,49,9370.88,0.0,9370.88
74fd63c0dc76,1304f8229458,5dae24f1c6b7,2022-12-23,2022-12-23,49,23810.35,0.0,23810.35
844fb9261ff5,35d2bcc3b32d,49ba8e93926a,2022-03-31,2022-03-31,31,23388.41,0.0,23388.41
f1747e8f4b4a,30f44b6cd009,3eb8c47695d0,2021-11-29,2021-11-29,12,1171.93,0.0,1171.93
18413cc33145,aa2a3c8a7d2c,fddf201a65f0,2022-01-07,2022-01-07,36,21043.96,0.0,21043.96
f03345a0e7bc,0fa978572c1d,ecad9c574b3a,2021-07-27,2021-07-27,22,13840.3,249.13,13591.17
4c9790b14e7f,7f8cccb9fcf9,e953e0378689,2022-01-20,2022-01-20,43,13730.47,0.0,13730.47
e31ac648a187,ea45c55e1c49,90bb7006a461,2024-08-13,2024-08-13,41,31524.06,0.0,31524.06
f23ffb0026ba,f9550930b52b,8d4b91272e30,2022-11-21,2022-11-21,29,7897.99,0.0,7897.99
3a2f17c6254a,e2bf6bbf0714,69fc85a67325,2021-11-30,2021-11-30,15,8165.05,0.0,8165.05
72959c1d4c76,ea90c1ec77ea,091b5b2306f4,2020-03-05,2020-03-05,12,5520.42,0.0,5520.42
79db1c638309,d749e67aa91d,459ae78ee6d3,2022-01-24,2022-01-24,6,1934.16,0.0,1934.16
8699112c7a9b,86e7e131f6b8,fa32c1ea912e,2020-12-30,2020-12-30,16,10762.07,0.0,10762.07
9789c903c25d,19a6247aeb50,1338b20b0557,2020-06-14,2020-06-14,9,4053.4,81.07,3972.33
5f3dbbfa289d,8eaf256db9cb,ea01d2f0c612,2023-05-18,2023-05-18,21,8644.17,0.0,8644.17
65f4726be75e,0a2e4a321d50,76897cfa612c,2024-07-01,2024-07-01,15,10846.77,0.0,10846.77
d3b40cfbf504,af17a1838886,5dae24f1c6b7,2022-02-23,2022-02-23,3,1277.18,0.0,1277.18
301a259b7d17,7cce95695253,c1ec1f84d61b,2023-06-22,2023-06-22,7,3578.48,164.61,3413.87
fd59ed3b72d6,a09e16b50fa5,48dda018cffc,2020-05-19,2020-05-19,44,7480.5,-1496.1,8976.6
fba108aef573,b080853cfc05,520c845dde88,2024-10-21,2024-10-21,14,542.22,0.0,542.22
8563661b8cd1,41592f4adbae,fe88323aa47c,2022-10-31,2022-10-31,-45,3048.15,0.0,3048.15
ffeeaccfe3c2,b3b790652bb8,5da6f21ae473,2021-07-20,2021-07-20,12,1833.0,0.0,1833.0
cdd1cfeb63c5,3eaa54dc9967,a5c6a1018b87,2024-05-02,2024-05-02,19,2075.1,0.0,2075.1
18cca5c041ed,c22870e4d423,32ca003f13d5,2021-09-08,2021-09-08,41,20623.6,0.0,20623.6
474ab0bc14ef,b68018ca9210,49ba8e93926a,2023-04-16,2023-04-16,38,29735.41,0.0,29735.41
163c6bf90895,654e7b779981,2229196545d7,2024-10-27,2024-10-27,28,15753.22,0.0,15753.22
6765385e279f,7b2dd70078e9,6d2dc4462eaa,2020-01-31,2020-01-31,11,4022.56,0.0,4022.56
dfee61d616fe,c41afb62489a,fe88323aa47c,2021-06-05,2021-06-05,38,3054.43,0.0,3054.43
7fffab7eb74e,bbef7976618c,3a56db8703f1,2021-06-30,2021-06-30,29,1250.76,0.0,1250.76
f20859aa3236,6a7e69862153,e8c7cab22da2,2021-06-07,2021-06-07,43,24781.07,0.0,24781.07
cf7967980d2f,abd42ca91a40,f33627ed7e64,2020-12-18,2020-12-18,17,7976.14,0.0,7976.14
d7e3d487340e,4842439dcbf0,e953e0378689,2022-10-26,2022-10-26,38,11010.69,0.0,11010.69
d6883f6342d4,ec15ce5b25ea,256894ada995,2020-12-25,2020-12-25,26,10348.76,0.0,10348.76
aa3cfe7adcde,9e9aee42f487,db501eba2370,2021-02-26,2021-02-26,19,6369.83,0.0,6369.83
2ab6ac99263f,1d4c27fa2cca,2c14f3f7e531,2023-09-04,2023-09-04,28,10118.5,0.0,10118.5
0bcdaff2da21,0a2e4a321d50,520c845dde88,2020-03-12,2020-03-12,26,794.99,0.0,794.99
f004db9b4743,942154383264,71421cc4a202,2023-10-13,2023-10-13,36,12643.47,1099.98,11543.49
dc8b5b6090f7,550a20aae29a,9dfb688e46f3,2021-05-26,2021-05-26,39,29267.36,0.0,29267.36
134fdca3413c,f9550930b52b,e932eb52f767,2020-01-05,2020-01-05,37,15225.67,0.0,15225.67
cca4d525fb65,961bf5ede0b3,90bb7006a461,2024-05-22,2024-07-18,16,10068.87,0.0,10068.87
021bc49a57cc,fc48f146d58b,78846e412796,2020-06-28,2020-06-28,4,2338.75,0.0,2338.75
31ca3f70151e,0b178394382e,568111613538,2020-04-15,2020-04-15,8,4000.96,0.0,4000.96
d0f5bb1c874e,22b27fb89586,3a56db8703f1,2022-04-17,2022-04-17,37,1584.05,0.0,1584.05
92500b8a3371,748cde6bb286,568111613538,2023-01-13,2023-01-13,37,-15763.61,0.0,15763.61
5c2810103875,18046e4c2e4b,db501eba2370,2021-07-01,2021-07-01,6,2394.9,0.0,2394.9
0a9a2f938037,e1e46446797d,726cea0fee93,2021-05-17,2021-05-17,22,12405.27,0.0,12405.27
a8c078102e37,fffbad507f43,d7f53e733ed8,2023-01-25,2023-01-25,49,10139.09,1318.08,8821.01
e9fbdb6aa825,862b8f9d1753,fddf201a65f0,2023-09-28,2023-09-28,17,10103.09,0.0,10103.09
b5b7ea76afb6,42718396ea39,a28f10595545,2021-10-20,2021-10-20,5,1579.25,0.0,1579.25
5831648c3199,362b3d9d5c0c,1a4342d78389,2024-02-13,2024-02-13,32,2326.95,0.0,2326.95
7142b5622bdc,304b842e00f7,1338b20b0557,2020-12-02,2020-12-02,25,12406.77,0.0,12406.77
d7d0cc527907,a4ea0449dd59,32ca003f13d5,2022-08-06,2022-08-06,50,24991.26,-4998.25,29989.51
5843ffb010d8,fc06a1ad75ec,8a0b6d17b12e,2023-12-23,2023-12-23,26,12341.81,0.0,12341.81
e2fd1cbb6d07,6a086773a26c,b4671d06768a,2021-02-14,2021-02-14,6,3500.49,0.0,3500.49
b8e83ae8689d,28f75b816f29,ace6f1af0777,2021-06-26,2021-06-26,29,23535.41,0.0,23535.41
d89b530cfc56,d53a1acc4d1a,3515c88090a9,2020-07-25,2020-07-25,21,5600.88,0.0,5600.88
ad2e9101e3ee,31305889fba7,779e6b2c55c8,2023-10-02,2023-10-02,28,20290.17,0.0,20290.17
d432c916c81c,304b842e00f7,34d8515f8fff,2022-02-18,2022-02-18,6,2783.25,0.0,2783.25
7854a49e7d8d,ea8452a1b6e6,0020bcef733a,2020-05-30,2020-05-30,48,16542.12,0.0,16542.12
4a08a26af84e,4a047b4edb0f,1a4342d78389,2024-02-07,2024-02-07,8,613.59,75.47,538.12
4bc4c6fd051a,55a21ab8393e,32ca003f13d5,2024-09-11,2024-09-11,36,26950.82,0.0,26950.82
c709403f3529,5ea3cb86c6b3,5ac038e72743,2022-05-21,2022-05-21,24,10255.66,0.0,10255.66
3694e6983a72,f7e4401ef9ba,18d5ef5bc982,2021-08-28,2021-08-28,47,26699.15,0.0,26699.15
ad77407f81fc,da3412d15174,3b0e4cfdd3b3,2023-09-25,2023-11-16,17,8746.02,0.0,8746.02
e918eb09c5cf,8ce616222549,3b0e4cfdd3b3,2022-03-30,2022-03-30,27,14670.78,0.0,14670.78
070af86be337,7aad796ebf79,a6fc79df6d60,2022-07-27,2022-07-27,5,3879.0,0.0,3879.0
ffed6525ff3b,f45756c9ba5c,c95958b24730,2024-04-28,2024-04-28,9,845.87,48.21,797.66
7f03cb28a812,30b0cc58f318,46247c4d886d,2020-04-05,2020-04-05,31,17367.0,0.0,17367.0
962fa35a8ed0,5b8fede42210,1a6d32022bb8,2020-10-20,2020-10-20,37,18865.05,0.0,18865.05
f6dcfb2a1d5e,f280b3fd3f85,43732b545005,2021-09-10,2021-09-10,15,6274.74,0.0,6274.74
ffd8784eaeeb,5ea3cb86c6b3,f33627ed7e64,2021-01-19,2021-01-19,10,3539.07,0.0,3539.07
be916cdcab18,444496ef19f0,7c1d13eeb983,2020-08-17,2020-08-17,40,638.59,0.0,638.59
c020602e5a6d,9003c3a1030c,5ac038e72743,2023-01-23,2023-01-23,39,12347.55,0.0,12347.55
05201e12fcd1,7cc35866404a,71421cc4a202,2020-12-11,2020-12-11,48,20317.67,0.0,20317.67
b0458d736e61,7617269ab3f9,1a4342d78389,2024-07-12,2024-07-12,39,3032.88,0.0,3032.88
79b7a6d8ce01,4e8f476340d2,90bb7006a461,2023-11-19,2024-01-22,49,30750.15,861.0,29889.15
d49afd7b6d97,0de81f645af8,e5b0897fe847,2022-06-22,2022-06-22,48,40949.96,0.0,40949.96
9a4b72818d3a,5a93bd5e5e09,2565587639ac,2023-10-30,2023-10-30,17,2798.72,0.0,2798.72
3e26464dac0d,41b22831a537,78a4b93ce4ff,2020-12-25,2020-12-25,47,3514.55,0.0,3514.55
a35f4afc998a,ae0cb1cc01cb,726cea0fee93,2023-03-29,2023-03-29,19,12484.63,0.0,12484.63
08ac89dd371e,6d33b834a072,009da4c25139,2021-11-19,2021-11-19,27,7789.95,0.0,7789.95
a12613405965,22b27fb89586,7386f58127f3,2022-02-05,2022-02-05,29,18387.61,0.0,18387.61
9b4e8bd302a3,35d2bcc3b32d,c1ec1f84d61b,2021-06-28,2021-06-28,3,1419.32,0.0,1419.32
05bec64b5e74,634762e2c181,779e6b2c55c8,2023-08-30,2023-08-30,30,15936.92,0.0,15936.92
775e6c3bad1f,9509000619b3,d96541af0a6a,2020-11-07,2020-11-07,30,5295.89,0.0,5295.89
d6ac062f231e,119fc927c12e,520c845dde88,2023-09-19,2023-09-19,23,956.87,0.0,956.87
a19554ff231c,c26d3b7d5168,32ca003f13d5,2020-04-07,2020-04-07,37,24413.68,0.0,24413.68
a9c3f8752ebf,2a65da67ea77,009da4c25139,2022-06-27,2022-06-27,37,11054.76,0.0,11054.76
108802118e70,d64c5a2d5d57,2565587639ac,2022-08-19,2022-08-19,2,415.41,0.0,415.41
3f0824ac2be7,7b2dd70078e9,6f0e79b42d19,2022-06-26,2022-06-26,23,10324.9,0.0,10324.9
88ccf20a2c4d,46b1765a5959,726cea0fee93,2024-11-13,2024-11-13,39,21053.85,0.0,21053.85
9df655e68e04,db75c7a4efaf,90bb7006a461,2023-10-29,2023-10-29,25,21518.82,0.0,21518.82
e67514615cc8,1b7e08d102bf,ea01d2f0c612,2022-10-04,2022-10-04,32,9903.18,0.0,9903.18
ebae85ae596a,fe37611f0df8,6f0e79b42d19,2023-01-11,2023-01-11,16,6270.28,0.0,6270.28
70fcec93ef9b,e2bf6bbf0714,ff1611f630b9,2024-12-26,2024-12-26,39,15191.13,0.0,15191.13
681bc2f56dda,3ee9f4ca8f74,db501eba2370,2021-11-26,2021-11-26,34,16356.94,1913.76,14443.18
3ef6715be1f0,5c4eeceb4135,1f25906ddfd2,2022-06-21,2022-06-21,42,33788.06,0.0,33788.06
02296ca2ea2e,2a65da67ea77,8a0b6d17b12e,2023-01-04,2023-01-04,16,4729.86,0.0,4729.86
f6fdc392f261,3e6f326efa06,348b9da2ae8f,2024-08-01,2024-08-01,19,2946.72,0.0,2946.72
6dd5552e6c8a,37c1720bdccb,48dda018cffc,2020-12-08,2020-12-08,26,5770.23,0.0,5770.23
f24319001c3f,a520194163eb,256894ada995,2023-01-18,2023-01-18,34,12621.77,0.0,12621.77
d8b8af623eae,091d837da01d,e932eb52f767,2020-10-22,2020-10-22,32,13723.62,0.0,13723.62
b0c0e8f69cc3,ae87456d2806,3b0e4cfdd3b3,2020-04-02,2020-04-02,16,5710.22,0.0,5710.22
08a2f2f45c27,63a3a6aac2fe,ea01d2f0c612,2020-06-06,2020-06-06,32,10287.7,0.0,10287.7
d0ddc3767fcc,a8ecf6e58d6f,27277b752d50,2024-09-16,2024-09-16,5,1396.51,0.0,1396.51
da41b09fd48e,d1bd6132ae89,256894ada995,2021-05-30,2021-05-30,39,13788.11,0.0,13788.11
0c87bbaf6e7c,5a93bd5e5e09,e8c7cab22da2,2020-05-16,2020-05-16,18,8420.79,0.0,8420.79
6ac6008f0b0e,cb829cb9dad0,ace6f1af0777,2023-12-11,2023-12-11,45,35554.36,3982.09,31572.27
d13494543f25,4ec165e38cb3,fa32c1ea912e,2022-12-13,2022-12-13,15,8782.8,0.0,8782.8
1db10e94eb6b,7e2b91a7e011,fa32c1ea912e,2022-06-09,2022-06-09,38,32004.17,4672.61,27331.56
7a21aaa82227,d7120b1f7dd9,76897cfa612c,2024-09-20,2024-09-20,26,14780.05,0.0,14780.05
295b84283b21,99958cf74ca8,0f83205e3d33,2021-03-02,2021-03-02,4,2496.45,0.0,2496.45
362fa370d01e,9d0ab945ff7c,7386f58127f3,2022-10-17,2022-10-17,3,1872.18,0.0,1872.18
4d32f67951c7,dcd3939a4216,2dd08ca9a60e,2021-06-11,2021-06-11,29,16507.12,0.0,16507.12
44a67d93f32f,79df87ccb0ea,348b9da2ae8f,2020-10-04,2020-10-04,11,1983.8,0.0,1983.8
b9ab75858348,36f83bdde63d,9ddae13c6c7b,2022-10-31,2022-10-31,30,28949.08,0.0,28949.08
f7ce4acd1cbd,b04248444853,6e3433aaf26b,2024-01-27,2024-01-27,30,6898.94,0.0,6898.94
2eeb0caf8544,48525ec3181c,ea01d2f0c612,2021-01-21,2021-01-21,26,8868.43,0.0,8868.43
942518227865,49fdd8949c29,c3d33a294476,2022-03-26,2022-05-02,43,11883.6,0.0,11883.6
569a41ec74d3,d824ebf91c32,0368fe938df0,2024-12-08,2024-12-08,26,10399.4,0.0,10399.4
307ae1b5151f,76f653c38b70,d7f53e733ed8,2020-02-18,2020-02-18,26,5137.69,750.1,4387.59
40aa61ac9976,79df87ccb0ea,dbd32c932e6d,2021-09-25,2021-09-25,50,23144.4,0.0,23144.4
7f52c4f073ae,d749e67aa91d,f33627ed7e64,2021-04-02,2021-04-02,40,13117.25,1233.02,11884.23
20270143a358,96c7d03cc7cd,fe88323aa47c,2021-04-23,2021-04-23,7,389.62,0.0,389.62
9fe9eb4ebbbd,5ea3cb86c6b3,d7f53e733ed8,2020-12-07,2020-12-07,36,11604.67,0.0,11604.67
209c69fc2f9f,ffd7314f1b59,71421cc4a202,2023-07-08,2023-07-08,32,14213.66,0.0,14213.66
09d4dcd26b1a,5a93bd5e5e09,78a4b93ce4ff,2021-06-01,2021-06-01,27,1895.73,0.0,1895.73
516781bc1843,9066a74178c3,48dda018cffc,2021-04-26,2021-04-26,25,4678.82,0.0,4678.82
6963796a3ff3,7cc35866404a,568111613538,2024-12-07,2024-12-07,22,8064.72,0.0,8064.72
ed3a1534adde,a2c6033263c5,2039b941ed19,2023-08-25,2023-08-25,32,23985.17,0.0,23985.17
329ee5fa099d,74e9c095761b,2c14f3f7e531,2023-09-10,2023-09-10,26,7899.68,0.0,7899.68
701c57cdfa9a,c5571432badd,e953e0378689,2023-10-25,2023-10-25,30,7857.94,180.73,7677.21
c3a741f31dcb,c1ae1f1bf1b4,0f83205e3d33,2022-03-16,2022-03-16,27,23826.31,0.0,23826.31
8afdb9839abc,c249adc48c17,091b5b2306f4,2021-11-09,2021-11-09,37,22184.77,0.0,22184.77
b43b0ab9b52c,d0712f953d13,ecad9c574b3a,2022-04-14,2022-04-14,41,22515.85,0.0,22515.85
a8f17f7e2e98,9509000619b3,3334cbbf5506,2024-02-24,2024-02-24,44,24014.06,0.0,24014.06
0830eb1be432,ce9ccbe3ef96,2229196545d7,2022-08-19,2022-08-19,7,2579.74,0.0,2579.74
8301d26c4d8d,95b08dcc92a8,fa32c1ea912e,2022-04-01,2022-04-01,1,627.89,0.0,627.89
65fd8995f935,0628f4421a6f,69fc85a67325,2020-12-26,2020-12-26,14,10428.14,0.0,10428.14
7fa1f6414e42,31ab864d6918,3515c88090a9,2020-12-16,2020-12-16,27,5852.09,0.0,5852.09
5cdc59539d40,6b240fd640b6,71421cc4a202,2023-02-07,2023-02-07,50,22513.64,0.0,22513.64
46da3f571345,7aad796ebf79,78846e412796,2022-09-04,2022-09-04,7,3353.62,0.0,3353.62
6887b479d0f4,86e7e131f6b8,0dd77115c4f3,2021-02-04,2021-02-04,22,5067.1,0.0,5067.1
10cf17112aa8,233e6943fed8,a6fc79df6d60,2022-07-17,2022-07-17,4,2906.06,0.0,2906.06
4d975f26c57f,fd21c1a72a07,e5b0897fe847,2021-03-11,2021-03-11,34,29936.33,0.0,29936.33
e70be888fedf,cb829cb9dad0,18d5ef5bc982,2020-07-12,2020-07-12,8,4994.27,0.0,4994.27
ed5b58222821,2793042e322d,5da6f21ae473,2021-12-20,2021-12-20,46,7993.63,1103.12,6890.51
c417cca82de6,2d588b6e3c3c,69fc85a67325,2021-04-26,2021-04-26,36,30947.64,2135.39,28812.25
ee1c384da141,4ab024e0f841,e07b1801bfc0,2022-06-10,2022-06-10,8,731.72,0.0,731.72
f1cea3e18b1a,68783a793ffd,b2058f1a72d0,2021-09-11,2021-09-11,12,4128.99,0.0,4128.99
c63dd7598d70,8af1f1f5000a,ace6f1af0777,2021-09-17,2021-09-17,46,27273.38,0.0,27273.38
85dea1ea0cf3,bc21146bb1d7,27277b752d50,2024-08-01,2024-08-01,40,10035.59,0.0,10035.59
9d7cc59c1db7,46e23dfe7e70,459ae78ee6d3,2022-04-18,2022-04-18,25,8049.07,0.0,8049.07
cb7ecc5e6d6d,3a132da25e89,1a6d32022bb8,2022-11-07,2022-11-07,21,16163.01,0.0,16163.01
