sales_key,customer_key,product_key,date_key,load_date,quantity,gross_revenue,returns_amount,net_revenue
c9c24490f2d3,425aca2a7b26,27277b752d50,2024-03-18,2024-03-18,47,1061.41,0.0,1061.41
48ce2970363f,5fb8a00609f6,5c67ff91b651,2024-07-28,2024-07-28,30,8402.6,0.0,8402.6
84eb0a24dc05,314bca13b9c3,6e3433aaf26b,2024-02-29,2024-02-29,8,2154.52,53.86,2100.66
599e082af9c3,4e07f5f6b211,1338b20b0557,2024-01-17,2024-01-17,29,2962.38,0.0,2962.38
79fd1dbc79e6,c5040629e97d,dbd32c932e6d,2024-05-07,2024-05-07,13,5745.76,0.0,5745.76
3fc41651dabf,8426030cf787,2229196545d7,2024-07-13,2024-07-13,22,9311.42,0.0,9311.42
bb5cb9033a8b,cd29770f7454,e07b1801bfc0,2024-06-03,2024-06-03,50,10375.78,0.0,10375.78
d62c4a9ab48e,f14462748587,3da8eef4fef2,2024-01-12,2024-01-12,36,11649.48,0.0,11649.48
9b02f6de4105,95b08dcc92a8,c38a7bcf3a53,2024-12-06,2024-12-06,21,10847.56,0.0,10847.56
629146e626ce,d7120b1f7dd9,ace6f1af0777,2024-12-24,2024-12-24,24,10585.43,0.0,10585.43
ab838b773832,1d4c27fa2cca,5dae24f1c6b7,2024-12-01,2024-12-01,1,824.16,0.0,824.16
8c55fc863892,942154383264,79f6d802ad89,2024-12-21,2024-12-21,38,5587.62,0.0,5587.62
8e3d512326ed,dd89662ae708,34d8515f8fff,2024-05-21,2024-05-21,13,1868.56,0.0,1868.56
a98fe57a7fb8,7f8cccb9fcf9,5da6f21ae473,2024-03-07,2024-03-07,14,10257.23,0.0,10257.23
ed8c1c27c956,5636e4cfcef6,0dd77115c4f3,2024-03-13,2024-03-13,31,10732.63,0.0,10732.63
e389485e213a,96bbf587646d,49ba8e93926a,2024-09-10,2024-09-10,18,7439.98,0.0,7439.98
07d1a1a85fa1,362b3d9d5c0c,2229196545d7,2024-08-06,2024-08-06,38,14332.1,0.0,14332.1
39af3e18c2c7,4e8f476340d2,6b95c48aaa47,2024-02-24,2024-02-24,22,7228.34,0.0,7228.34
5ca2f6337d94,08fa48a83a30,a5c6a1018b87,2024-01-04,2024-01-04,15,12997.21,0.0,12997.21
1f3e1e5e2dfb,18046e4c2e4b,520c845dde88,2024-07-04,2024-07-04,26,20655.98,0.0,20655.98
ab322f68ffd0,0b178394382e,6b95c48aaa47,2024-06-06,2024-06-06,40,11303.71,0.0,11303.71
37cf56d8d88b,f6055b44d7fe,3da8eef4fef2,2024-08-05,2024-08-05,12,4350.5,0.0,4350.5
d8187d7982d2,b3e8f6aa7ed8,5c67ff91b651,2024-08-10,2024-08-10,1,200.25,0.0,200.25
f7b9e5ff6dc5,d53a1acc4d1a,fe88323aa47c,2024-01-20,2024-01-20,14,2888.27,0.0,2888.27
a9bb90149c6c,d947432308b5,ff1611f630b9,2024-07-23,2024-07-23,18,6714.61,0.0,6714.61
d94c05f0d046,7b2dd70078e9,091b5b2306f4,2024-09-21,2024-09-21,7,5298.89,0.0,5298.89
7d2be191a2a1,97d0948b25a3,48dda018cffc,2024-02-25,2024-02-25,22,11959.18,0.0,11959.18
8ead93fa6a8b,459fa76a4b8d,726cea0fee93,2024-05-06,2024-05-06,4,1273.48,0.0,1273.48
b8a447c962af,9e9aee42f487,d96541af0a6a,2024-09-28,2024-09-28,18,4774.95,0.0,4774.95
be67e1fffab7,145ddb49fa9d,0dd77115c4f3,2024-01-09,2024-01-09,37,10200.22,601.81,9598.41
62f6c5ee337a,e0ac748ba43b,2229196545d7,2024-12-26,2024-12-26,28,14540.71,0.0,14540.71
5fff793a4a27,b22e7b429c0a,ace6f1af0777,2024-12-09,2024-12-09,50,15031.91,0.0,15031.91
122a46447bd6,c5040629e97d,dbd32c932e6d,2024-05-10,2024-05-10,28,12192.58,0.0,12192.58
6fe488f861cd,c26d3b7d5168,009da4c25139,2024-05-03,2024-05-03,9,5375.45,0.0,5375.45
4116e2ef6e0b,ae87456d2806,f12aa4e8831a,2024-08-05,2024-08-05,7,3450.12,0.0,3450.12
b7ff0b6c3d8a,22b27fb89586,fe88323aa47c,2024-01-26,2024-01-26,29,8184.77,0.0,8184.77
8526c4442a31,10860c2b4807,5dae24f1c6b7,2024-12-01,2024-12-01,17,12674.88,1090.04,11584.84
11285143c311,80c9ab92337c,c38a7bcf3a53,2024-12-24,2024-12-24,46,20401.89,0.0,20401.89
aed2bf4b496a,9d95a8072776,8a0b6d17b12e,2024-06-11,2024-06-11,12,6408.8,0.0,6408.8
ee1e1790379c,259cfa42932f,a5c6a1018b87,2024-11-02,2024-11-02,32,30600.14,0.0,30600.14
c45ac0e7ba57,d824ebf91c32,32ca003f13d5,2024-11-27,2024-11-27,5,673.28,0.0,673.28
fabe4b96d359,015d65ea2573,1a6d32022bb8,2024-10-11,2024-10-11,48,23268.79,0.0,23268.79
692ad95ddb36,2804f4e48008,c1ec1f84d61b,2024-05-26,2024-05-26,4,1939.29,0.0,1939.29
83b35730ddeb,091d837da01d,0368fe938df0,2024-08-11,2024-08-11,12,5148.57,0.0,5148.57
c15db13e6ffe,46e23dfe7e70,8d4b91272e30,2024-10-18,2024-10-18,8,2729.98,0.0,2729.98
47fd77ed958f,99958cf74ca8,791de21059e1,2024-08-08,2024-08-08,43,1350.24,0.0,1350.24
72f3c33dfdb5,83e1b8217016,3b0e4cfdd3b3,2024-03-28,2024-03-28,7,2667.33,0.0,2667.33
0dede691d153,97d0948b25a3,27277b752d50,2024-12-04,2024-12-04,41,986.29,127.23,859.06
8b56fa62bc12,e524dd9e8dde,6e3433aaf26b,2024-04-30,2024-04-30,24,7499.61,0.0,7499.61
e3b0c931a05e,8ac329aaa1cf,8d4b91272e30,2024-08-17,2024-08-17,10,3278.17,0.0,3278.17
55a08d048951,13336abf3f47,9dfb688e46f3,2024-11-16,2024-11-16,38,17619.71,0.0,17619.71
078145c3bcd5,634762e2c181,d7f53e733ed8,2024-07-23,2024-07-23,17,5869.74,0.0,5869.74
e6a06dbfcdbf,ba936db6ec09,009da4c25139,2024-09-19,2024-09-19,48,31636.06,0.0,31636.06
6b979a750cb5,c5040629e97d,dbd32c932e6d,2024-01-06,2024-01-06,35,10667.42,0.0,10667.42
e5a98835bda4,e7ab6b759a74,0368fe938df0,2024-08-30,2024-08-30,43,17184.87,0.0,17184.87
da255cf59552,362b3d9d5c0c,43732b545005,2024-10-31,2024-10-31,26,15713.79,0.0,15713.79
27d2acfaba4c,18c31d2615e8,78846e412796,2024-10-29,2024-10-29,18,7603.52,0.0,7603.52
41d11ed7102c,10666cad13a7,5c67ff91b651,2024-07-19,2024-07-19,38,11543.88,0.0,11543.88
e377beb66f3a,425aca2a7b26,c8def53aa5e1,2024-01-23,2024-01-23,38,19450.91,0.0,19450.91
51b4f1d6c1fb,1fd6a794f6c0,8d4b91272e30,2024-08-04,2024-08-04,8,2028.74,32.46,1996.28
6db982bc1055,b427309863eb,c1ec1f84d61b,2024-05-25,2024-05-25,44,25724.72,0.0,25724.72
b2bc64b24131,444496ef19f0,b4671d06768a,2024-02-24,2024-02-24,50,24896.46,2265.58,22630.88
c0112dce06ae,362691ab7884,2dd08ca9a60e,2024-04-03,2024-04-03,19,6932.36,928.94,6003.42
7e473021631d,f0f62be4e41e,a28f10595545,2024-11-08,2024-11-08,25,12637.95,0.0,12637.95
9682ce4ea819,b72f5fbab92c,c8def53aa5e1,2024-08-19,2024-08-19,33,16506.8,0.0,16506.8
4ea5645fb799,b9be3dacc30f,2565587639ac,2024-03-13,2024-03-13,11,6101.3,0.0,6101.3
2b44f3e1f0f9,7cce95695253,c8def53aa5e1,2024-10-04,2024-10-04,35,15697.6,0.0,15697.6
99e24d44ba98,ef6abefb827e,c8def53aa5e1,2024-09-30,2024-09-30,26,14586.26,0.0,14586.26
7b85cba6d7fb,254c9ac7c99a,0f83205e3d33,2024-07-21,2024-07-21,31,10744.48,0.0,10744.48
5a55e9ee4e24,227a069fea9c,2229196545d7,2024-01-12,2024-01-12,40,23119.67,0.0,23119.67
ac7002431e34,327b8bfc1bce,8d4b91272e30,2024-05-07,2024-05-07,23,6796.76,0.0,6796.76
f07455cd6b22,cb00c326cde3,999481f026b2,2024-07-27,2024-09-11,7,2422.99,0.0,2422.99
8c5a2dc69dec,554ee864a7f8,1a4342d78389,2024-05-10,2024-05-10,21,3984.85,0.0,3984.85
895e8ac70189,10860c2b4807,256894ada995,2024-03-25,2024-03-25,24,17238.96,0.0,17238.96
0a7e0b00edf6,0fa978572c1d,520c845dde88,2024-02-19,2024-02-19,28,16461.3,0.0,16461.3
9e0203dd0aa7,97d0948b25a3,5ac038e72743,2024-10-17,2024-10-17,27,9652.83,0.0,9652.83
1d78d9da4e66,7721e9d82d2b,8a0b6d17b12e,2024-09-21,2024-09-21,9,6856.95,0.0,6856.95
6341d082cda0,a64e7cec3a3d,d7f53e733ed8,2024-10-04,2024-10-04,47,13518.22,0.0,13518.22
dbde06bfaf64,c4b5766ac95e,6e3433aaf26b,2024-08-14,2024-08-14,18,4927.79,0.0,4927.79
3105167d02eb,f9e94f6eec37,520c845dde88,2024-04-04,2024-04-04,26,17881.22,0.0,17881.22
8221ff3d0b09,13336abf3f47,520c845dde88,2024-05-07,2024-05-07,45,36022.4,0.0,36022.4
fe62a730ad0e,89b8f8706d3b,2565587639ac,2024-10-17,2024-10-17,20,9785.37,0.0,9785.37
b1b8b567ef00,fffbad507f43,e07b1801bfc0,2024-12-03,2024-12-03,4,661.52,0.0,661.52
de5198da3ae6,2d9a97d65cf5,3b0e4cfdd3b3,2024-12-17,2024-12-17,50,23713.3,0.0,23713.3
41f9473861fb,ccbdabda08d4,1a4342d78389,2024-06-28,2024-06-28,8,1159.32,0.0,1159.32
8e17f885a762,28322c0d1d6c,d7f53e733ed8,2024-10-11,2024-10-11,26,8494.71,0.0,8494.71
a52bef24ffd4,942154383264,726cea0fee93,2024-09-20,2024-09-20,38,10852.17,0.0,10852.17
0c62efc54136,425aca2a7b26,0dd77115c4f3,2024-10-31,2024-10-31,42,12872.44,0.0,12872.44
09b8b2e2dcf2,48525ec3181c,0f83205e3d33,2024-04-01,2024-04-01,4,1505.58,0.0,1505.58
a247d58ad68a,5c033d78a75b,6b95c48aaa47,2024-10-12,2024-10-12,40,13976.54,0.0,13976.54
45ea750e0566,99958cf74ca8,791de21059e1,2024-01-08,2024-01-08,20,695.12,0.0,695.12
ddc4da6f7344,13336abf3f47,6b95c48aaa47,2024-01-15,2024-01-15,37,13033.29,0.0,13033.29
271887598447,8426030cf787,5ac038e72743,2024-09-16,2024-09-16,39,11207.45,313.81,10893.64
20e6218b98a8,e524dd9e8dde,2dd08ca9a60e,2024-07-14,2024-07-14,9,3612.57,0.0,3612.57
897bf9941ca2,13440d248e91,726cea0fee93,2024-07-22,2024-07-22,41,12201.89,0.0,12201.89
af2051a3cee3,ccbdabda08d4,dbd32c932e6d,2024-12-11,2024-12-11,28,8471.12,0.0,8471.12
812e09f72e69,091d837da01d,e07b1801bfc0,2024-08-19,2024-08-19,28,7085.06,0.0,7085.06
eb2a6753410f,0a2e4a321d50,5da6f21ae473,2024-06-10,2024-06-10,40,19576.36,0.0,19576.36
04293283b55b,d947432308b5,6e3433aaf26b,2024-07-09,2024-07-09,33,10930.11,0.0,10930.11
e602e0686c87,961bf5ede0b3,091b5b2306f4,2024-10-01,2024-10-01,1,526.52,48.44,478.08
707169db18d9,4a047b4edb0f,49ba8e93926a,2024-03-06,2024-03-06,13,8177.6,0.0,8177.6
59a68f367710,4c2776480458,dbd32c932e6d,2024-01-07,2024-01-07,18,6383.32,0.0,6383.32
2ff40db3c491,2e4924f7b201,27277b752d50,2024-08-05,2024-08-05,5,112.61,0.0,112.61
895a9863ccf8,b3e8f6aa7ed8,32ca003f13d5,2024-09-02,2024-09-02,22,3013.56,0.0,3013.56
00811828f7a5,c4306cba2120,d7f53e733ed8,2024-01-25,2024-01-25,30,11793.7,0.0,11793.7
e2afebb9278a,99958cf74ca8,9dfb688e46f3,2024-03-30,2024-03-30,20,6125.39,0.0,6125.39
337f3334712d,f9e94f6eec37,71421cc4a202,2024-05-09,2024-05-09,24,9536.35,0.0,9536.35
f996b0fa99ca,68c690f6a8f3,0f83205e3d33,2024-06-05,2024-06-05,42,16461.92,0.0,16461.92
152644aa7f58,145ddb49fa9d,3b0e4cfdd3b3,2024-02-09,2024-02-09,8,3146.07,116.4,3029.67
fb4716b00b43,9e9aee42f487,79f6d802ad89,2024-10-02,2024-10-02,40,6673.54,0.0,6673.54
7b96aec39b0d,a481a6e690ce,ecad9c574b3a,2024-02-13,2024-02-13,29,10385.96,0.0,10385.96
62a64882be9d,fd6fe3540fdd,a5c6a1018b87,2024-11-24,2024-11-24,44,38836.33,0.0,38836.33
c1b14cca4dd2,c6fd5ae29da7,d7f53e733ed8,2024-07-13,2024-07-13,44,14060.5,0.0,14060.5
d09ce311f317,72ff69535329,d7f53e733ed8,2024-02-01,2024-02-01,5,2015.98,0.0,2015.98
fe129fe374e7,654e7b779981,999481f026b2,2024-11-21,2024-11-21,13,3981.86,0.0,3981.86
7c9a7db5ee3c,92e3f2730357,d7f53e733ed8,2024-09-14,2024-09-14,10,3381.31,0.0,3381.31
ce89c7716bfa,7f8cccb9fcf9,091b5b2306f4,2024-01-19,2024-01-19,45,33703.44,0.0,33703.44
432216d366b3,31305889fba7,ff1611f630b9,2024-08-30,2024-08-30,33,9716.75,0.0,9716.75
01052efa9e02,ffd7314f1b59,c8def53aa5e1,2024-05-10,2024-05-10,17,11339.25,0.0,11339.25
45510ca7a272,96c7d03cc7cd,c5de84a42dc7,2024-09-30,2024-09-30,24,2615.2,0.0,2615.2
14fdaff1ca55,dfb2523d9ed7,49ba8e93926a,2024-02-24,2024-02-24,1,567.37,57.3,510.07
cf7141e2549c,d54fa412ec36,e8c7cab22da2,2024-11-25,2024-11-25,39,18023.09,1531.96,16491.13
cbcbdac9d70c,9a48173fde3a,48dda018cffc,2024-10-02,2024-10-02,48,22324.89,0.0,22324.89
344736760e81,a76b10e0a594,9dfb688e46f3,2024-03-20,2024-03-20,49,20194.4,383.69,19810.71
17a184dff104,48525ec3181c,ea01d2f0c612,2024-03-09,2024-03-09,31,4029.29,0.0,4029.29
19d5fe6eee7e,96bbf587646d,1a4342d78389,2024-02-15,2024-02-15,47,10784.33,927.45,9856.88
b81ca9f7d01e,ffd7314f1b59,c8def53aa5e1,2024-03-08,2024-03-08,14,9009.2,0.0,9009.2
bb6b10949687,3399bf49212a,e8c7cab22da2,2024-10-17,2024-10-17,7,3289.94,0.0,3289.94
6dac9603f396,97d0948b25a3,2dd08ca9a60e,2024-03-21,2024-03-21,37,10787.85,366.79,10421.06
e6101fe260ab,ae0cb1cc01cb,c38a7bcf3a53,2024-10-12,2024-11-30,14,4859.39,0.0,4859.39
baf781e72b16,ffd7314f1b59,71421cc4a202,2024-01-02,2024-01-02,2,540.78,0.0,540.78
8618d66b26ef,a09e16b50fa5,256894ada995,2024-01-16,2024-01-16,33,23061.8,2167.81,20893.99
fb29f959da10,4aab89cd5624,e5b0897fe847,2024-07-16,2024-07-16,8,2106.4,0.0,2106.4
d2dda63e19ac,22b27fb89586,6e3433aaf26b,2024-05-27,2024-05-27,4,1383.22,0.0,1383.22
f856789e5d92,4e8f476340d2,e8c7cab22da2,2024-11-24,2024-11-24,6,3569.26,0.0,3569.26
645789ebaf19,dfb2523d9ed7,5da6f21ae473,2024-10-08,2024-10-08,42,21485.28,0.0,21485.28
663f453efe36,fffbad507f43,a28f10595545,2024-12-12,2025-02-10,7,2883.28,0.0,2883.28
7de7bfc204b1,4f978b56d50b,091b5b2306f4,2024-07-08,2024-07-08,18,14398.38,0.0,14398.38
fca2b55f29d3,9f931bb14d80,3a56db8703f1,2024-01-11,2024-01-11,45,20108.4,1427.7,18680.7
d4488b4b0e08,93546766971b,6e3433aaf26b,2024-02-07,2024-02-07,1,344.05,0.0,344.05
96b917d69409,9d95a8072776,6e3433aaf26b,2024-12-26,2024-12-26,15,5336.24,0.0,5336.24
ec78cc1b89ca,034f3816818b,520c845dde88,2024-10-29,2025-01-07,18,13228.25,0.0,13228.25
259b0f10d22b,6d33b834a072,ace6f1af0777,2024-08-08,2024-08-08,27,9777.9,0.0,9777.9
598751548257,31ab864d6918,c38a7bcf3a53,2024-11-14,2024-11-14,26,8978.7,0.0,8978.7
fd56ef23f890,83e1b8217016,2229196545d7,2024-10-12,2024-10-12,36,18016.29,0.0,18016.29
dfa503e328e1,3134fc219e76,65179f62f1ab,2024-11-24,2024-11-24,32,24859.9,0.0,24859.9
c708cc6f58ea,68c690f6a8f3,348b9da2ae8f,2024-07-04,2024-07-04,30,12381.94,1114.37,11267.57
fd5e8fcc60b9,28322c0d1d6c,e8c7cab22da2,2024-03-05,2024-03-05,2,1391.1,40.34,1350.76
b02fd0bf3dd0,ba936db6ec09,5c67ff91b651,2024-11-19,2024-12-29,34,8781.68,0.0,8781.68
148fa4d56c29,7269a70303cf,3b0e4cfdd3b3,2024-01-03,2024-01-03,49,28712.88,0.0,28712.88
eba2bdf8ba43,634762e2c181,5ac038e72743,2024-08-24,2024-08-24,24,8280.53,447.15,7833.38
37da4ac51ea4,2793042e322d,3da8eef4fef2,2024-12-27,2024-12-27,6,1930.84,0.0,1930.84
f9e8136961ba,dfb2523d9ed7,8a0b6d17b12e,2024-02-19,2024-02-19,35,26336.01,0.0,26336.01
24e120012144,0e80b9f7aafc,999481f026b2,2024-10-30,2024-10-30,26,12673.61,0.0,12673.61
d95adc584806,68783a793ffd,3a56db8703f1,2024-09-19,2024-09-19,38,17292.03,0.0,17292.03
47ee5b4dcfeb,99958cf74ca8,1338b20b0557,2024-07-06,2024-07-06,18,2715.67,0.0,2715.67
27b6f51c03a8,f6055b44d7fe,c1ec1f84d61b,2024-01-24,2024-01-24,21,9925.3,0.0,9925.3
4ce919794e38,942154383264,3b0e4cfdd3b3,2024-07-06,2024-07-06,32,17883.36,0.0,17883.36
846f27e2ded8,c26d3b7d5168,27277b752d50,2024-07-23,2024-07-23,15,497.39,0.0,497.39
0d9e06851886,84c3e681e5ba,791de21059e1,2024-04-18,2024-04-18,9,306.55,40.16,266.39
0cd38719d51e,e37e57b93f67,520c845dde88,2024-06-16,2024-06-16,47,36258.8,0.0,36258.8
d39149fef052,4e8f476340d2,256894ada995,2024-09-21,2024-09-21,12,5949.17,0.0,5949.17
bb7e73527e24,b37a59bea8e8,8a0b6d17b12e,2024-07-18,2024-07-18,35,29380.77,0.0,29380.77
4fd4996b9c83,961bf5ede0b3,5ac038e72743,2024-06-28,2024-06-28,36,14490.46,0.0,14490.46
9df6d97e18bb,f6055b44d7fe,091b5b2306f4,2024-11-08,2024-11-08,12,9207.58,0.0,9207.58
c5281d5daa0c,7492940dae1c,0368fe938df0,2024-04-05,2024-04-05,28,11100.09,0.0,11100.09
241e3d8e67fe,22b27fb89586,ff1611f630b9,2024-01-28,2024-01-28,37,9977.16,0.0,9977.16
1d104c85623d,d7120b1f7dd9,0368fe938df0,2024-12-14,2024-12-14,1,377.31,29.43,347.88
ecb73fb00fd7,72ff69535329,6e3433aaf26b,2024-09-15,2024-09-15,37,12095.77,0.0,12095.77
70bc579980f1,87bda898d2da,34d8515f8fff,2024-10-17,2024-10-17,34,4999.96,0.0,4999.96
52c711adf8d8,748cde6bb286,b4671d06768a,2024-03-08,2024-03-08,39,14035.88,0.0,14035.88
221b6e759457,a481a6e690ce,6e3433aaf26b,2024-11-15,2024-11-15,47,13545.9,0.0,13545.9
b2726237a2d0,13336abf3f47,6e3433aaf26b,2024-04-19,2024-04-19,50,15917.5,0.0,15917.5
4899b597b1cf,bc00939a22c6,79f6d802ad89,2024-10-14,2024-10-14,43,6684.53,0.0,6684.53
1426521047fb,fd6fe3540fdd,c5de84a42dc7,2024-07-03,2024-07-03,29,2535.66,0.0,2535.66
a6a727a31a54,10666cad13a7,f12aa4e8831a,2024-09-28,2024-09-28,4,2074.97,0.0,2074.97
fa1e15feab83,68c690f6a8f3,ff1611f630b9,2024-04-09,2024-04-09,38,12825.73,1911.03,10914.7
84c8ee8a1b36,83e1b8217016,9dfb688e46f3,2024-04-09,2024-04-09,36,12215.86,0.0,12215.86
59013b0b5f12,e524dd9e8dde,256894ada995,2024-11-18,2024-11-18,20,11377.72,0.0,11377.72
fac7bfa2567a,e0ac748ba43b,ecad9c574b3a,2024-08-15,2024-08-15,18,7332.09,0.0,7332.09
359f480520c8,723a9302cf6d,d96541af0a6a,2024-07-22,2024-07-22,11,2499.02,0.0,2499.02
3a23727c47db,83e1b8217016,dbd32c932e6d,2024-06-19,2024-06-19,50,16623.86,0.0,16623.86
427b0b1d120c,97d0948b25a3,65179f62f1ab,2024-11-03,2024-11-03,7,5695.27,0.0,5695.27
daec2c7c4240,8ac329aaa1cf,9dfb688e46f3,2024-07-17,2024-07-17,7,2766.95,0.0,2766.95
d434152c0826,6ad2ebd0f598,ff1611f630b9,2024-12-15,2024-12-15,25,6402.72,0.0,6402.72
4f649b7f83fd,80c9ab92337c,520c845dde88,2024-07-08,2024-07-08,15,8805.18,0.0,8805.18
72f1f3a09cf3,3134fc219e76,348b9da2ae8f,2024-01-01,2024-01-01,6,2289.35,82.42,2206.93
de1b69f37b98,9e9a7b8d4456,b4671d06768a,2024-01-31,2024-01-31,1,339.58,0.0,339.58
a52389a4d813,723a9302cf6d,0368fe938df0,2024-02-26,2024-02-26,22,9459.26,0.0,9459.26
76a984abb928,e524dd9e8dde,a5c6a1018b87,2024-12-17,2024-12-17,44,36167.97,2604.09,33563.88
3e6e01c21158,c5040629e97d,3da8eef4fef2,2024-01-23,2024-01-23,32,7588.97,0.0,7588.97
66b0ae7abb4e,28322c0d1d6c,49ba8e93926a,2024-01-26,2024-01-26,23,13454.69,0.0,13454.69
66c89fdfd267,96bbf587646d,65179f62f1ab,2024-02-03,2024-02-03,4,2056.22,133.65,1922.57
cd83a995f93d,a2c6033263c5,79f6d802ad89,2024-01-07,2024-01-07,14,2258.08,0.0,2258.08
f9542ceb73ca,e3eb1a2c43c3,71421cc4a202,2024-04-19,2024-04-19,28,7486.57,718.71,6767.86
bbdc857f5449,634762e2c181,d7f53e733ed8,2024-06-02,2024-06-02,41,16583.55,0.0,16583.55
ba109ca1c652,df0659fb21d6,520c845dde88,2024-03-30,2024-03-30,35,21043.99,0.0,21043.99
f7a301162958,31ab864d6918,3a56db8703f1,2024-03-16,2024-03-16,3,1613.92,0.0,1613.92
dba18115cd6e,31ab864d6918,c38a7bcf3a53,2024-01-07,2024-01-07,42,13279.58,1195.16,12084.42
697c41dbe38a,aa2a3c8a7d2c,459ae78ee6d3,2024-02-07,2024-02-07,35,10684.75,0.0,10684.75
38ea379922b9,56be73aa3710,e5b0897fe847,2024-09-13,2024-09-13,18,6881.99,192.7,6689.29
c716c8e74bb9,8426030cf787,c38a7bcf3a53,2024-05-27,2024-05-27,20,8662.18,0.0,8662.18
9a63d5de5f1e,fb371819b161,2dd08ca9a60e,2024-09-08,2024-09-08,30,9600.51,0.0,9600.51
7832c1620494,2804f4e48008,791de21059e1,2024-11-20,2024-11-20,23,1025.67,0.0,1025.67
cac424ceb431,9a48173fde3a,90bb7006a461,2024-07-19,2024-07-19,12,1064.49,0.0,1064.49
ab9bd1b62389,ef4722686c72,348b9da2ae8f,2024-12-04,2024-12-04,37,14349.57,0.0,14349.57
62a56d1f37f5,654c927d3dec,8a0b6d17b12e,2024-01-08,2024-01-08,48,38020.79,0.0,38020.79
d53680cdc69f,4aab89cd5624,1a4342d78389,2024-07-01,2024-07-01,16,2223.02,0.0,2223.02
d2076e029629,723c02efaea9,0f83205e3d33,2024-05-04,2024-05-04,1,346.62,0.0,346.62
3a0efd3abcca,ef6abefb827e,5ac038e72743,2024-03-10,2024-03-10,40,18251.05,0.0,18251.05
6d53dd796ac9,2793042e322d,3a56db8703f1,2024-10-15,2024-10-15,36,23826.66,0.0,23826.66
aa468d3f2edf,5b8fede42210,6e3433aaf26b,2024-03-28,2024-03-28,38,12160.33,0.0,12160.33
364960f79de3,96bbf587646d,a28f10595545,2024-05-03,2024-05-03,27,15730.72,0.0,15730.72
fbe877b16816,c5571432badd,5c67ff91b651,2024-07-08,2024-07-08,23,5778.54,0.0,5778.54
04e8b201a6de,b72f5fbab92c,ea01d2f0c612,2024-11-01,2024-11-01,9,1094.3,0.0,1094.3
d97c704db7e4,10147f67093e,32ca003f13d5,2024-12-31,2024-12-31,49,7965.71,0.0,7965.71
e15137877351,d947432308b5,a5c6a1018b87,2024-11-07,2024-11-07,47,39967.02,759.37,39207.65
443d59fb702a,0fa978572c1d,009da4c25139,2024-10-20,2024-10-20,32,19315.29,0.0,19315.29
872dba941e7c,ca61f70758cc,fe88323aa47c,2024-09-14,2024-09-14,28,6475.75,0.0,6475.75
09d2920790d2,be7c9e834229,71421cc4a202,2024-06-09,2024-06-09,37,14399.18,0.0,14399.18
66615e843cd5,654c927d3dec,2565587639ac,2024-10-11,2024-10-11,34,11738.64,199.56,11539.08
cfd8eae75e31,3399bf49212a,e5b0897fe847,2024-09-30,2024-09-30,49,19706.77,0.0,19706.77
75c32d74f2c6,444496ef19f0,1a6d32022bb8,2024-03-20,2024-03-20,33,21494.46,0.0,21494.46
a6adb4b873c5,654e7b779981,71421cc4a202,2024-06-08,2024-06-08,4,1492.82,0.0,1492.82
5b0b8c66f7c4,68783a793ffd,791de21059e1,2024-01-01,2024-01-01,4,128.52,0.0,128.52
83bc27b61ce5,0de81f645af8,90bb7006a461,2024-12-05,2024-12-05,10,774.47,0.0,774.47
f3260d75efe1,72ff69535329,c5de84a42dc7,2024-03-08,2024-03-08,48,5641.05,0.0,5641.05
5f23721c6cef,74e9c095761b,c38a7bcf3a53,2024-11-04,2024-11-04,46,16239.4,0.0,16239.4
60f8c02addc3,4543e891b2dd,90bb7006a461,2024-01-19,2024-01-19,41,3478.14,59.13,3419.01
2be08703a681,ef6abefb827e,3b0e4cfdd3b3,2024-03-08,2024-03-08,9,4784.6,382.77,4401.83
af354b99f798,b9be3dacc30f,e8c7cab22da2,2024-07-09,2024-07-09,46,22182.92,0.0,22182.92
11ed8e5755df,9509000619b3,3a56db8703f1,2024-01-25,2024-01-25,27,13683.43,0.0,13683.43
310c3e48ce42,a56feadbf2e4,999481f026b2,2024-10-31,2024-10-31,15,7296.53,0.0,7296.53
6e4e19d1d23e,3150cff27a5a,726cea0fee93,2024-11-08,2024-11-08,35,9792.88,0.0,9792.88
f8b7486ac5f5,fad45530b963,6e3433aaf26b,2024-07-31,2024-07-31,44,15002.61,0.0,15002.61
f9f090878ab0,444496ef19f0,48dda018cffc,2024-11-07,2024-11-07,3,1746.43,0.0,1746.43
548c42696d37,dd89662ae708,5ac038e72743,2024-01-15,2024-01-15,17,5585.23,0.0,5585.23
686848580cd2,4e07f5f6b211,2565587639ac,2024-07-19,2024-07-19,11,4059.38,85.25,3974.13
d23fb10bbde2,b37a59bea8e8,c1ec1f84d61b,2024-01-08,2024-01-08,33,12540.24,840.2,11700.04
5a5a97221913,9509000619b3,a28f10595545,2024-07-20,2024-07-20,30,19757.04,0.0,19757.04
4b2c90c84dab,1b7e08d102bf,dbd32c932e6d,2024-03-19,2024-03-19,6,2263.58,0.0,2263.58
11c3f3cac0b4,48525ec3181c,3da8eef4fef2,2024-05-10,2024-05-10,20,6391.84,0.0,6391.84
52de57ddcd97,8eaf256db9cb,43732b545005,2024-11-05,2025-01-03,50,32061.79,0.0,32061.79
4bc05ca51836,2e4924f7b201,5c67ff91b651,2024-04-07,2024-04-07,9,2625.8,0.0,2625.8
7d5f4550f7b7,7492940dae1c,3da8eef4fef2,2024-03-16,2024-03-16,17,4325.34,0.0,4325.34
